ts_ms,volume,energy_ratio,rel_dist_mm,delta_mm,phase_vel_mm_per_frame,power_thr,avg_power,min_power,max_power,power_pass,freq_used_1st,freq_used_2nd
1773845741094,4,1.406451,48.772339,-0.315165,-0.083576,15000.0,29020.637,573.433,78252.078,6,6,5
1773845741110,4,1.403552,48.362625,0.208116,-0.037855,15000.0,27432.113,529.948,77542.828,8,8,5
1773845741132,4,1.403552,48.633175,-0.481667,-0.117280,15000.0,29499.969,462.746,77312.695,6,6,4
1773845741154,4,1.403552,48.007008,0.162975,-0.056150,15000.0,27957.889,381.727,77142.398,8,8,6
1773845741175,4,1.403552,48.218876,-0.343364,-0.153821,15000.0,28552.322,355.398,77580.867,6,6,3
1773845741198,4,1.405866,47.772503,0.125487,-0.065690,15000.0,28058.248,399.160,77664.883,8,8,5
1773845741219,4,1.405866,47.935635,-0.237567,-0.154827,15000.0,27926.480,456.063,77556.289,6,6,4
1773845741240,4,1.405866,47.626797,0.167269,-0.025040,15000.0,27210.494,485.329,77865.945,8,8,6
1773845741263,4,1.405866,47.844246,-0.033100,-0.064255,15000.0,27468.514,714.448,78452.570,7,7,5
1773845741285,4,1.411298,47.801216,0.042157,0.012849,15000.0,26712.590,199.788,77351.875,8,8,4
1773845741306,4,1.411298,47.856018,-0.032214,-0.018691,15000.0,27224.902,555.243,78299.617,7,7,4
1773845741323,4,1.411298,47.814140,-0.095920,0.009638,15000.0,27977.973,159.501,78056.727,7,7,3
1773845741345,4,1.411298,47.689445,0.100291,-0.003757,15000.0,25803.824,543.818,77901.281,7,7,6
1773845741368,4,1.416371,47.819824,-0.204284,-0.037994,15000.0,29222.459,170.382,78724.648,7,7,5
1773845741390,4,1.416371,47.554256,-0.029660,-0.052357,15000.0,27226.213,612.156,79263.977,7,7,5
1773845741408,4,1.416371,47.515697,0.079170,-0.030080,15000.0,26578.107,276.841,75688.281,7,7,4
1773845741409,4,1.416371,47.618618,-0.223613,-0.055619,15000.0,30876.025,622.956,82889.203,8,8,6
1773845741433,4,1.416371,47.327923,-0.041726,-0.084022,15000.0,27915.195,1408.596,78927.203,8,8,4
1773845741454,4,1.421719,47.273678,0.302731,0.017381,15000.0,22519.332,783.666,74584.297,7,7,5
1773845741475,4,1.421719,47.667229,-0.147314,-0.006150,15000.0,29316.645,583.549,80692.672,7,7,4
1773845741498,4,1.421719,47.475719,-0.137475,-0.049479,15000.0,34133.684,1527.987,81808.898,8,8,5
1773845741516,4,1.421719,47.297001,-0.208410,-0.046439,15000.0,31975.035,2249.292,76598.250,8,8,5
1773845741538,4,1.418547,47.026070,-0.091484,-0.056390,15000.0,25444.430,1322.826,74461.500,4,4,2
1773845741561,4,1.418547,46.907139,0.166479,-0.083641,15000.0,21769.275,348.195,77320.320,5,5,3
1773845741584,4,1.418547,47.123562,-0.072316,-0.068641,15000.0,26025.400,67.375,82440.719,6,6,5
1773845741600,4,1.418547,47.029552,-0.087878,-0.058722,15000.0,31611.736,201.201,78454.516,7,7,5
1773845741622,4,1.400571,46.915310,-0.048888,-0.026817,15000.0,40146.020,230.923,101933.305,8,8,4
1773845741644,4,1.400571,46.851753,-0.089024,-0.026325,15000.0,43372.969,324.989,86263.281,8,8,6
1773845741667,4,1.400571,46.736023,-0.228200,-0.105261,15000.0,35274.012,766.474,79631.648,8,8,3
1773845741688,4,1.400571,46.439362,-0.065308,-0.103860,15000.0,24207.164,712.650,80475.641,6,6,4
1773845741707,4,1.458151,46.354462,0.093160,-0.067652,15000.0,19816.127,377.813,78209.828,4,4,3
1773845741730,4,1.458151,46.475571,-0.012304,-0.060335,15000.0,32141.682,922.980,109670.141,6,6,4
1773845741731,4,1.458151,46.459576,-0.130049,-0.068540,15000.0,57607.793,3048.724,201876.328,8,8,5
1773845741753,4,1.458151,46.290512,-0.367442,-0.096389,15000.0,80954.938,4854.585,263432.969,9,9,5
1773845741770,4,1.458151,45.812836,-0.360773,-0.155482,15000.0,85576.555,5722.397,209248.641,9,9,6
1773845741792,4,1.377849,45.343830,-0.434638,-0.261041,15000.0,80024.438,7647.620,176105.844,9,9,6
1773845741815,4,1.377849,44.778801,-0.493862,-0.357353,15000.0,64595.504,9678.328,163730.109,8,8,6
1773845741838,4,1.377849,44.136780,-0.134626,-0.358268,15000.0,48823.539,1963.149,178551.219,6,6,3
1773845741859,4,1.377849,43.961765,-0.230182,-0.330816,15000.0,40922.445,1953.656,187634.281,6,6,3
1773845741882,4,1.555299,43.662529,-0.282839,-0.315229,15000.0,40314.832,1168.981,189295.859,7,7,5
1773845741900,4,1.555299,43.294838,-0.233570,-0.275016,15000.0,39725.309,5979.825,144545.000,6,6,4
1773845741921,4,1.555299,42.991196,-0.128952,-0.202034,15000.0,37916.227,9979.189,104702.648,6,6,5
1773845741942,4,1.555299,42.823559,-0.041246,-0.183358,15000.0,36111.125,5819.169,100947.328,6,6,4
1773845741966,4,1.612946,42.769939,-0.034886,-0.144299,15000.0,34877.578,3887.455,95413.008,6,6,3
1773845741988,4,1.612946,0.000000,-0.001754,-0.088082,15000.0,34807.816,3422.830,99689.766,6,6,2
1773845742005,4,1.612946,0.000000,-0.011823,-0.043732,15000.0,35393.578,2953.165,108238.203,6,6,5
1773845742030,4,1.612946,0.000000,-0.011410,-0.020224,15000.0,36807.035,2278.294,116169.453,6,6,4
1773845742051,4,1.655458,0.000000,-0.029387,-0.017852,15000.0,39087.664,1434.007,127071.406,6,6,4
1773845742052,4,1.655458,-0.038203,-0.016159,-0.014106,15000.0,41226.391,1083.293,140504.797,7,7,5
1773845742073,4,1.655458,-0.059209,-0.028609,-0.019478,15000.0,43932.500,794.389,154570.906,7,7,4
1773845742091,4,1.655458,-0.096401,-0.020073,-0.021127,15000.0,48253.914,1425.335,173588.609,7,7,5
1773845742113,4,1.655458,-0.122496,-0.004869,-0.019819,15000.0,54046.242,2996.969,198734.031,7,7,4
1773845742136,4,1.693942,-0.128826,-0.017697,-0.017482,15000.0,61862.934,3674.610,226999.594,8,8,5
1773845742157,4,1.693942,-0.151832,-0.105931,-0.035436,15000.0,70916.133,4767.580,249605.813,8,8,6
1773845742180,4,1.693942,-0.289543,-0.104144,-0.050543,15000.0,80875.969,5683.023,275914.188,9,9,7
1773845742199,4,1.693942,-0.424930,-0.083304,-0.063189,15000.0,92541.719,6472.155,307767.813,9,9,6
1773845742221,4,1.667989,-0.533226,-0.065067,-0.075229,15000.0,104964.188,7144.047,337671.844,9,9,6
1773845742244,4,1.667989,-0.617813,-0.089073,-0.089504,15000.0,114588.664,7852.920,352935.469,9,9,6
1773845742261,4,1.667989,-0.733608,-0.101358,-0.088589,15000.0,120796.406,7771.011,357528.313,9,9,6
1773845742285,4,1.667989,-0.865373,-0.115783,-0.090917,15000.0,126057.992,8484.402,356813.438,9,9,6
1773845742306,4,1.549917,-1.015890,-0.131730,-0.100602,15000.0,126929.414,9066.062,339132.938,9,9,7
1773845742329,4,1.549917,-1.187140,-0.086967,-0.104982,15000.0,124914.875,9771.263,317391.594,9,9,6
1773845742351,4,1.549917,-1.300196,-0.057333,-0.098634,15000.0,123163.516,10131.581,310629.063,9,9,5
1773845742367,4,1.549917,-1.374730,-0.039643,-0.086291,15000.0,124121.313,10603.346,311463.906,9,9,6
1773845742367,4,1.549917,-1.426266,-0.018681,-0.066871,15000.0,126269.227,11487.662,315304.906,9,9,4
1773845742394,4,1.405252,-1.450551,-0.032437,-0.047012,15000.0,126463.055,11935.631,311510.594,9,9,6
1773845742416,4,1.405252,-1.492720,-0.022755,-0.034170,15000.0,123661.555,11614.450,302267.000,9,9,5
1773845742433,4,1.405252,-1.522300,-0.033811,-0.029465,15000.0,119017.656,10885.167,288037.406,9,9,6
1773845742459,4,1.405252,-1.566254,-0.010351,-0.023607,15000.0,114425.508,10136.474,271460.094,9,9,6
1773845742477,4,1.283890,-1.579710,-0.004536,-0.020778,15000.0,111029.852,9791.534,260042.969,9,9,6
1773845742500,4,1.283890,-1.585607,-0.003399,-0.014970,15000.0,111252.961,9657.642,260060.813,9,9,6
1773845742521,4,1.283890,-1.590026,-0.020400,-0.014499,15000.0,111976.070,9809.433,261776.750,9,9,5
1773845742542,4,1.283890,-1.616545,-0.047435,-0.017224,15000.0,111021.039,9484.147,255944.188,9,9,7
1773845742560,4,1.189468,-1.678211,-0.041459,-0.023446,15000.0,109563.836,9148.020,246847.688,9,9,5
1773845742582,4,1.189468,-1.732108,-0.030360,-0.028611,15000.0,105906.438,8623.569,233235.531,9,9,6
1773845742604,4,1.189468,-1.771576,-0.052288,-0.038388,15000.0,103824.117,7937.618,224918.672,9,9,4
1773845742631,4,1.189468,-1.839550,-0.038514,-0.042011,15000.0,103320.711,7009.442,224447.016,9,9,5
1773845742648,4,1.130246,-1.889619,-0.026393,-0.037803,15000.0,102107.547,6316.750,224128.172,9,9,7
1773845742670,4,1.130246,-1.923930,-0.018166,-0.033144,15000.0,101041.500,5745.666,223836.266,9,9,6
1773845742691,4,1.130246,-1.947546,0.005783,-0.025916,15000.0,102076.438,5895.079,229029.672,9,9,6
1773845742692,4,1.130246,-1.940028,0.021105,-0.011237,15000.0,105473.180,7339.028,236200.250,9,9,5
1773845742715,4,1.130246,-1.912592,0.123271,0.021120,15000.0,118683.820,11421.971,268329.656,9,9,6
1773845742732,4,1.038329,-1.752339,0.418302,0.110059,15000.0,146520.484,19111.639,351804.219,10,10,8
1773845742754,4,1.038329,-1.208546,0.673209,0.248334,15000.0,159577.266,20781.895,417408.594,10,10,7
1773845742775,4,1.038329,-0.333374,0.247068,0.296591,15000.0,95243.164,14679.851,291789.313,9,9,6
1773845742798,4,1.038329,-0.012186,0.466661,0.385702,15000.0,70045.992,7477.603,292731.656,8,8,5
1773845742817,4,1.185516,0.594473,0.229620,0.406972,15000.0,60817.344,4459.674,186506.734,7,7,5
1773845742838,4,1.185516,0.892979,0.264952,0.376302,15000.0,70520.461,1866.175,261728.906,6,6,4
1773845742865,4,1.185516,1.237417,0.579974,0.357655,15000.0,90618.172,5407.341,341495.531,7,7,4
1773845742882,4,1.185516,1.991384,0.699485,0.448139,15000.0,89619.609,8695.274,260629.031,9,9,7
1773845742903,4,1.208871,2.900714,0.459463,0.446699,15000.0,55018.520,7094.968,180751.516,9,9,6
1773845742923,4,1.208871,3.498016,0.364123,0.473600,15000.0,38684.914,6166.333,141193.141,8,8,6
1773845742946,4,1.208871,3.971376,0.525246,0.525658,15000.0,46401.492,3826.575,137729.250,7,7,4
1773845742967,4,1.208871,4.654196,0.281942,0.466052,15000.0,61052.281,1703.893,183976.984,6,6,3
1773845742988,4,1.249092,5.020720,0.624029,0.450960,15000.0,54266.973,3256.508,134127.734,8,8,5
1773845743010,4,1.249092,5.831957,0.333146,0.425697,15000.0,38658.934,3448.878,78870.008,9,9,6
1773845743011,4,1.249092,6.265047,0.410766,0.435026,15000.0,33743.090,3002.738,87207.266,7,7,6
1773845743032,4,1.249092,6.799043,-0.074562,0.315064,15000.0,36259.441,2179.451,108578.969,7,7,5
1773845743053,4,1.249092,6.702112,0.246116,0.307899,15000.0,37122.625,1068.285,76999.906,6,6,5
1773845743075,4,1.288775,7.022062,0.213880,0.225869,15000.0,34148.410,2161.042,73146.156,7,7,5
1773845743096,4,1.288775,7.300106,0.206812,0.200602,15000.0,31054.100,1180.074,80254.781,7,7,5
1773845743118,4,1.288775,7.568962,0.071225,0.132694,15000.0,27088.869,931.600,83012.930,7,7,6
1773845743138,4,1.288775,7.661555,-0.094708,0.128665,15000.0,22993.131,300.386,77827.836,6,6,4
1773845743161,4,1.317649,7.538435,0.270146,0.133471,15000.0,27403.348,911.003,76962.016,6,6,4
1773845743182,4,1.317649,7.889624,0.167120,0.124119,15000.0,30136.158,634.720,80235.445,7,7,5
1773845743204,4,1.317649,8.106880,0.046953,0.092147,15000.0,25179.951,125.623,79888.344,6,6,3
1773845743221,4,1.317649,8.167919,-0.160402,0.045822,15000.0,21842.109,661.835,75086.648,6,6,4
1773845743245,4,1.340385,7.959397,0.419045,0.148572,15000.0,29308.863,1496.909,82323.328,7,7,5
1773845743266,4,1.340385,8.504156,0.149425,0.124428,15000.0,25776.963,684.840,77607.477,7,7,4
1773845743287,4,1.340385,8.698408,-0.252787,0.040447,15000.0,21221.070,1212.346,75773.117,5,5,3
1773845743308,4,1.340385,8.369784,0.413212,0.113699,15000.0,31632.770,1591.135,82681.914,8,8,6
1773845743332,4,1.360679,8.906960,0.262044,0.198188,15000.0,28760.918,547.586,76400.383,7,7,5
1773845743333,4,1.360679,9.247617,-0.228943,0.068590,15000.0,21136.480,1479.852,77559.734,5,5,3
1773845743349,4,1.360679,8.949990,0.212888,0.081283,15000.0,30205.275,1926.043,82410.758,8,8,5
1773845743375,4,1.360679,9.226745,0.273759,0.186592,15000.0,32736.900,1077.295,74556.195,8,8,5
1773845743397,4,1.360679,9.582631,-0.109925,0.081964,15000.0,21593.746,1248.624,78719.008,5,5,3
1773845743415,4,1.377391,9.439728,0.138965,0.057348,15000.0,26088.105,1314.561,81846.734,7,7,4
1773845743435,4,1.377391,9.620382,0.455655,0.194268,15000.0,35272.367,914.753,75300.305,8,8,4
1773845743456,4,1.377391,10.212734,0.071432,0.165977,15000.0,25061.867,1239.595,80073.258,6,6,3
1773845743478,4,1.377391,10.305596,-0.190297,0.073166,15000.0,23039.871,1269.819,82357.703,6,6,3
1773845743501,4,1.390828,10.058210,0.525385,0.200228,15000.0,33563.484,995.923,74777.773,8,8,5
1773845743521,4,1.390828,10.741211,0.196863,0.211808,15000.0,28962.092,1270.471,79369.977,7,7,6
1773845743544,4,1.390828,10.997133,-0.164341,0.087808,15000.0,21930.682,972.949,82310.805,5,5,3
1773845743565,4,1.390828,10.783489,0.334062,0.140334,15000.0,30623.773,729.032,73702.469,8,8,5
1773845743586,4,1.394384,11.217770,0.210905,0.220575,15000.0,32610.170,1374.665,79281.203,7,7,4
1773845743607,4,1.394384,11.491945,-0.012309,0.113036,15000.0,23132.453,1195.474,82396.648,6,6,5
1773845743629,4,1.394384,11.475944,0.127377,0.099139,15000.0,26234.379,709.978,74168.172,6,6,4
1773845743650,4,1.394384,11.641534,0.455144,0.223036,15000.0,32336.432,1228.018,79698.367,7,7,5
1773845743651,4,1.394384,12.233221,-0.101143,0.135995,15000.0,23903.891,1039.372,81689.359,5,5,3
1773845743672,4,1.397094,12.101735,0.021349,0.098084,15000.0,24602.627,453.773,75099.391,6,6,4
1773845743694,4,1.397094,12.129489,0.427505,0.186047,15000.0,31954.297,998.000,80166.266,7,7,5
1773845743716,4,1.397094,12.685246,-0.147223,0.131126,15000.0,25942.477,915.868,80760.922,6,6,5
1773845743736,4,1.397094,12.493856,-0.092560,0.021586,15000.0,22558.756,178.458,75450.102,6,6,4
1773845743758,4,1.406603,12.373528,0.250392,0.091893,15000.0,29342.707,728.890,80018.289,6,6,3
1773845743780,4,1.406603,12.699038,-0.039031,0.079817,15000.0,26719.365,686.392,79759.703,6,6,5
1773845743797,4,1.406603,12.648297,-0.116660,-0.029016,15000.0,22454.107,72.490,77002.195,6,6,4
1773845743824,4,1.406603,12.496639,0.159333,0.032295,15000.0,27013.020,397.349,80107.344,5,5,3
1773845743841,4,1.412432,12.703773,0.011462,0.053099,15000.0,27075.322,468.386,78502.117,6,6,5
1773845743862,4,1.412432,12.718673,-0.129267,-0.022833,15000.0,22818.279,60.383,77100.344,7,7,5
1773845743884,4,1.412432,12.550626,0.122062,0.009386,15000.0,25640.391,341.632,79445.070,5,5,3
1773845743905,4,1.412432,12.709307,-0.019775,0.028763,15000.0,25640.574,295.326,78714.547,6,6,5
1773845743927,4,1.417676,12.683599,-0.035422,-0.010188,15000.0,23482.100,69.393,78369.641,6,6,3
1773845743949,4,1.417676,12.637551,0.049705,-0.002539,15000.0,25345.154,241.346,79750.680,6,6,4
1773845743970,4,1.417676,12.702168,-0.018112,0.019692,15000.0,24602.859,135.662,78853.578,6,6,4
1773845743971,4,1.417676,12.678622,0.044082,0.004096,15000.0,24531.680,129.535,78047.094,6,6,5
1773845743992,4,1.417676,12.735929,-0.042997,-0.000549,15000.0,24825.977,134.062,78599.992,6,6,5
1773845744015,4,1.422691,12.680034,0.041241,0.014784,15000.0,24185.563,289.911,79255.305,5,5,4
1773845744031,4,1.422691,12.733647,0.006996,0.006242,15000.0,25972.299,82.347,78533.859,6,6,3
1773845744057,4,1.422691,12.742742,-0.034140,0.003037,15000.0,23936.219,275.052,79766.242,6,6,4
1773845744079,4,1.422691,12.698359,0.165970,0.027414,15000.0,24888.105,211.430,77429.242,5,5,2
1773845744097,4,1.426686,12.914120,-0.037497,0.028514,15000.0,25147.941,125.477,79362.641,6,6,4
1773845744120,4,1.426686,12.865374,0.033446,0.026955,15000.0,23737.822,298.041,79687.625,5,5,4
1773845744145,4,1.426686,12.908854,0.135129,0.052582,15000.0,24883.021,84.325,78157.773,5,5,2
1773845744164,4,1.426686,13.084520,-0.044561,0.050497,15000.0,24761.496,163.258,79290.250,6,6,4
1773845744182,4,1.429116,13.026591,-0.014699,0.014364,15000.0,24378.576,191.461,80190.219,6,6,4
1773845744203,4,1.429116,13.007483,0.017089,0.025281,15000.0,23894.914,146.798,78621.227,5,5,3
1773845744229,4,1.429116,13.029698,-0.028407,0.012910,15000.0,24287.480,94.581,79067.586,5,5,4
1773845744247,4,1.429116,12.992769,0.039196,-0.006276,15000.0,25265.779,117.042,80966.945,7,7,5
1773845744269,4,1.430758,13.043724,-0.030037,-0.003372,15000.0,24589.588,197.648,79300.070,6,6,5
1773845744290,4,1.430758,13.004677,-0.019200,-0.004272,15000.0,23697.041,172.858,77925.352,6,6,3
1773845744291,4,1.430758,12.979717,-0.000993,-0.007888,15000.0,24251.488,41.393,79750.344,5,5,4
1773845744312,4,1.430758,12.979717,0.037481,0.005290,15000.0,25040.877,93.790,81062.055,6,6,4
1773845744333,4,1.430758,13.028442,-0.001771,-0.002904,15000.0,25261.887,238.957,79904.195,6,6,5
1773845744355,4,1.425304,13.026140,-0.023887,-0.001674,15000.0,24318.582,322.683,78157.656,6,6,4
1773845744377,4,1.425304,12.995087,0.002388,0.002644,15000.0,23835.170,195.218,77873.133,6,6,4
1773845744399,4,1.425304,12.998191,0.020945,0.007031,15000.0,24454.527,43.483,79351.227,5,5,2
1773845744420,4,1.425304,13.025419,0.025632,0.004661,15000.0,25238.670,41.906,80816.195,5,5,3
1773845744438,4,1.428655,13.058741,0.012111,0.007438,15000.0,25542.020,174.265,80699.930,6,6,4
1773845744460,4,1.428655,13.074485,-0.002943,0.011626,15000.0,25209.291,342.239,79326.383,6,6,4
1773845744482,4,1.428655,13.070659,-0.034758,0.004197,15000.0,24584.031,387.270,77879.039,6,6,5
1773845744503,4,1.428655,13.025474,-0.007571,-0.001506,15000.0,24405.766,224.872,78310.148,6,6,4
1773845744529,4,1.433585,13.015631,0.017447,-0.003143,15000.0,24596.156,61.788,79321.992,5,5,3
1773845744544,4,1.433585,13.038312,0.006434,-0.004278,15000.0,25149.561,89.286,80102.219,5,5,4
1773845744565,4,1.433585,13.046677,0.013919,-0.000906,15000.0,25007.535,262.002,79403.906,6,6,4
1773845744586,4,1.433585,13.064772,-0.011680,0.003710,15000.0,24717.805,282.737,78865.070,6,6,5
1773845744609,4,1.437679,13.049587,-0.023236,0.000577,15000.0,24449.287,184.572,78414.523,6,6,4
1773845744609,4,1.437679,13.019381,0.015908,0.000269,15000.0,24693.426,56.877,79382.977,6,6,5
1773845744631,4,1.437679,13.040060,0.012399,0.001462,15000.0,24760.434,68.878,79758.883,6,6,4
1773845744651,4,1.437679,13.056179,0.013235,0.001325,15000.0,25199.512,184.148,80127.883,6,6,5
1773845744675,4,1.437679,13.073384,0.013086,0.006278,15000.0,25048.494,202.832,79901.375,6,6,4
1773845744697,4,1.440916,13.090396,0.000074,0.010940,15000.0,24803.613,197.797,79696.289,6,6,4
1773845744718,4,1.440916,13.090396,-0.015490,0.004661,15000.0,24581.529,152.225,79236.250,6,6,5
1773845744740,4,1.440916,13.070259,-0.007855,0.000610,15000.0,24640.496,121.882,79116.773,6,6,3
1773845744760,4,1.440916,13.060048,-0.014001,-0.004837,15000.0,24716.848,118.461,79085.570,6,6,4
1773845744784,4,1.443318,13.041847,0.002209,-0.007013,15000.0,24717.918,151.776,79083.305,6,6,3
1773845744805,4,1.443318,13.044719,-0.006473,-0.008322,15000.0,24876.736,211.793,79591.656,6,6,4
1773845744826,4,1.443318,13.036304,-0.002072,-0.005638,15000.0,25254.840,181.907,79903.758,6,6,5
1773845744847,4,1.443318,13.033610,-0.011944,-0.006456,15000.0,25310.043,122.041,79963.914,6,6,4
1773845744869,4,1.444273,13.018083,0.011344,-0.001387,15000.0,25135.139,115.501,78937.867,6,6,4
1773845744885,4,1.444273,13.032829,-0.021934,-0.006216,15000.0,25199.686,159.646,79031.508,6,6,4
1773845744906,4,1.444273,13.004315,-0.011729,-0.007267,15000.0,25452.111,125.091,79074.945,6,6,4
1773845744929,4,1.444273,12.989067,0.016633,-0.003526,15000.0,25299.977,245.362,79245.383,6,6,4
1773845744930,4,1.444273,13.010691,-0.012439,-0.003625,15000.0,25472.205,161.745,78909.445,6,6,5
1773845744952,4,1.439077,12.994520,-0.047073,-0.015308,15000.0,25953.531,129.232,79424.789,6,6,3
1773845744974,4,1.439077,12.933326,0.066437,0.002366,15000.0,25517.578,218.225,78522.016,6,6,4
1773845744993,4,1.439077,13.019693,-0.021399,0.000432,15000.0,25878.014,183.768,78847.836,6,6,3
1773845745016,4,1.439077,12.991876,0.041437,0.005393,15000.0,25897.703,207.925,79381.430,6,6,3
1773845745038,4,1.439230,13.045744,0.061321,0.020145,15000.0,25524.127,249.216,78744.719,6,6,4
1773845745056,4,1.439230,13.125462,-0.042469,0.021066,15000.0,26154.680,176.393,78365.930,6,6,4
1773845745079,4,1.439230,13.070252,0.082229,0.024224,15000.0,25817.734,159.514,78641.422,6,6,4
1773845745100,4,1.439230,13.177150,-0.011511,0.026201,15000.0,24979.000,278.780,79081.016,6,6,3
1773845745125,4,1.442931,13.162185,-0.131941,-0.008474,15000.0,26701.813,150.746,78815.984,6,6,4
1773845745143,4,1.442931,12.990662,0.088078,-0.003123,15000.0,24452.885,128.881,78879.539,6,6,3
1773845745166,4,1.442931,13.105164,-0.115912,-0.017812,15000.0,26206.230,200.070,78890.969,6,6,4
1773845745188,4,1.442931,12.954477,0.105572,-0.013143,15000.0,24436.627,116.981,78779.125,6,6,4
1773845745206,4,1.444955,13.091722,-0.067299,-0.024300,15000.0,25535.791,222.818,79296.539,6,6,4
1773845745230,4,1.444955,13.004232,0.023874,0.006863,15000.0,24333.758,104.649,79885.703,6,6,5
1773845745250,4,1.444955,13.035269,-0.015855,-0.013924,15000.0,25119.078,131.763,78924.945,6,6,4
1773845745251,4,1.444955,13.014657,-0.018517,0.005555,15000.0,24468.295,126.992,79742.164,6,6,5
1773845745270,4,1.444955,12.990585,0.077517,-0.000056,15000.0,23888.354,122.156,79060.727,6,6,4
1773845745295,4,1.447283,13.091357,-0.099477,-0.006492,15000.0,26756.375,159.228,79804.250,6,6,5
1773845745311,4,1.447283,12.962037,0.103591,0.009452,15000.0,22889.117,165.847,79771.297,6,6,4
1773845745337,4,1.447283,13.096705,-0.323899,-0.052157,15000.0,28789.609,236.958,79571.328,7,7,6
1773845745359,4,1.447283,12.675637,0.138525,-0.020749,15000.0,23155.715,238.215,79776.234,6,6,4
1773845745383,4,1.453639,12.855721,-0.304581,-0.097168,15000.0,28990.586,425.902,78906.516,7,7,6
1773845745399,4,1.453639,12.459764,-0.070308,-0.091334,15000.0,27045.771,91.593,78850.656,8,8,7
1773845745420,4,1.453639,12.368363,0.151170,-0.081819,15000.0,23320.109,328.272,79144.641,6,6,4
1773845745444,4,1.453639,12.564885,-0.432625,-0.103564,15000.0,32765.451,150.018,79207.516,7,7,6
1773845745466,4,1.454442,12.002473,0.223309,-0.086607,15000.0,23389.414,122.559,78819.031,6,6,4
1773845745483,4,1.454442,12.292775,-0.066531,-0.038997,15000.0,27124.055,525.703,80954.836,6,6,4
1773845745505,4,1.454442,12.206285,-0.154311,-0.055797,15000.0,29203.516,369.826,77821.594,7,7,5
1773845745527,4,1.454442,12.005681,0.189511,-0.048129,15000.0,23199.355,182.648,77280.648,6,6,4
1773845745550,4,1.450638,12.252046,0.020824,0.042560,15000.0,25965.854,817.642,81685.672,6,6,5
1773845745572,4,1.450638,12.279117,-0.111901,-0.024482,15000.0,26930.193,640.169,75348.750,6,6,3
1773845745572,4,1.450638,12.133645,0.033510,-0.004474,15000.0,25458.801,135.013,77643.195,7,7,5
1773845745590,4,1.450638,12.177208,-0.057122,0.014964,15000.0,26342.416,807.361,81274.008,6,6,4
1773845745613,4,1.450638,12.102949,-0.001374,-0.023213,15000.0,25204.063,710.807,77071.141,6,6,4
1773845745635,4,1.446167,12.101163,-0.010313,-0.029440,15000.0,26183.629,123.374,77952.078,6,6,3
1773845745658,4,1.446167,12.087756,-0.016955,-0.010451,15000.0,24680.750,158.399,80893.078,6,6,4
1773845745676,4,1.446167,12.065715,0.074675,-0.002218,15000.0,23666.482,148.719,77379.070,6,6,4
1773845745697,4,1.446167,12.162792,-0.104342,-0.011662,15000.0,27562.855,35.251,77299.281,6,6,4
1773845745718,4,1.454291,12.027147,-0.148989,-0.041185,15000.0,28688.561,276.850,80103.977,8,8,6
1773845745741,4,1.454291,11.833462,-0.038006,-0.046723,15000.0,25147.404,228.786,78854.953,7,7,6
1773845745763,4,1.454291,11.784055,0.015277,-0.040277,15000.0,20474.871,191.839,76370.711,3,3,2
1773845745783,4,1.454291,11.803915,-0.037279,-0.062668,15000.0,24250.020,84.884,77933.289,6,6,4
1773845745805,4,1.447026,11.755452,-0.226938,-0.087187,15000.0,31533.379,107.260,80814.711,7,7,4
1773845745827,4,1.447026,11.460433,-0.147286,-0.086846,15000.0,33256.129,566.218,80257.492,8,8,6
1773845745848,4,1.447026,11.268961,-0.091495,-0.097544,15000.0,30998.244,448.872,77527.398,7,7,6
1773845745868,4,1.447026,11.150017,0.066937,-0.087212,15000.0,25285.111,133.146,74547.336,6,6,5
1773845745888,4,1.437173,11.237036,0.041546,-0.071447,15000.0,22018.463,34.799,76314.336,5,5,4
1773845745889,4,1.437173,11.291046,-0.138459,-0.053751,15000.0,27339.012,95.909,78457.781,6,6,3
1773845745913,4,1.437173,11.111050,-0.095188,-0.043332,15000.0,31720.684,309.288,81339.180,7,7,4
1773845745933,4,1.437173,10.987306,-0.153617,-0.055756,15000.0,30869.033,659.307,80779.344,7,7,5
1773845745956,4,1.437173,10.787604,-0.040019,-0.077147,15000.0,27671.771,421.591,77449.617,7,7,6
1773845745979,4,1.455159,10.735580,0.014133,-0.082630,15000.0,25057.041,41.300,75926.594,6,6,5
1773845745995,4,1.455159,10.753953,-0.013705,-0.057679,15000.0,24469.297,260.898,76167.039,7,7,5
1773845746016,4,1.455159,10.736136,-0.080725,-0.054786,15000.0,28692.277,530.513,76004.773,7,7,5
1773845746042,4,1.455159,10.631194,-0.161581,-0.056379,15000.0,35189.527,370.571,76726.523,7,7,5
1773845746065,4,1.479253,10.421139,-0.212731,-0.090922,15000.0,36590.988,357.554,78731.336,7,7,5
1773845746082,4,1.479253,10.144588,-0.194672,-0.132683,15000.0,36105.438,379.620,80100.094,6,6,4
1773845746103,4,1.479253,9.891514,-0.027652,-0.135472,15000.0,36543.781,844.881,104209.102,6,6,3
1773845746125,4,1.479253,9.855566,-0.075940,-0.134515,15000.0,37472.500,2086.036,116987.828,7,7,4
1773845746148,4,1.505163,9.756845,-0.140483,-0.130296,15000.0,37379.988,4103.124,107175.555,7,7,6
1773845746165,4,1.505163,9.574216,-0.138275,-0.115404,15000.0,37470.250,1976.935,102384.484,7,7,5
