ts_ms,volume,energy_ratio,rel_dist_mm,delta_mm,phase_vel_mm_per_frame,power_thr,avg_power,min_power,max_power,power_pass,freq_used_1st,freq_used_2nd
1773844573695,15,1.130394,104.763573,-0.110937,-0.023961,15000.0,8988.606,1202.994,23072.340,1,1,1
1773844573714,15,1.127059,104.619354,-0.204331,-0.074303,15000.0,9425.767,1409.063,26765.838,2,2,1
1773844573714,15,1.127059,104.353722,-0.177216,-0.110900,15000.0,10240.565,2056.367,31787.637,2,2,1
1773844573738,15,1.127059,104.123344,-0.124782,-0.135123,15000.0,11380.157,1545.492,36561.230,2,2,1
1773844573760,15,1.127059,103.961128,0.046116,-0.114230,15000.0,12260.507,1576.032,39981.105,2,2,1
1773844573780,15,1.127059,104.021080,0.120809,-0.067881,15000.0,12618.850,1449.244,41963.102,2,2,1
1773844573802,15,1.127953,104.178131,0.140124,0.001010,15000.0,12632.472,1416.709,41056.934,2,2,1
1773844573820,15,1.127953,104.360291,0.047980,0.046049,15000.0,12809.328,1500.283,40602.367,3,3,2
1773844573841,15,1.127953,104.422661,-0.003065,0.070393,15000.0,12567.218,1581.121,39357.570,3,3,2
1773844573863,15,1.127953,104.422661,0.008338,0.062837,15000.0,12531.330,1650.626,39226.629,3,3,2
1773844573887,15,1.129549,104.422661,-0.075217,0.023632,15000.0,12484.074,1603.020,37568.027,3,3,1
1773844573909,15,1.129549,104.324875,-0.027518,-0.009896,15000.0,12588.746,1639.549,35995.145,3,3,2
1773844573931,15,1.129549,104.289101,-0.019654,-0.023423,15000.0,12589.979,1614.109,34967.602,3,3,2
1773844573952,15,1.129549,104.263550,0.002834,-0.022244,15000.0,12399.870,1547.778,34634.637,3,3,2
1773844573974,15,1.131312,104.263550,-0.060225,-0.035956,15000.0,12310.153,1430.830,33953.703,3,3,1
1773844573995,15,1.131312,104.185257,0.009111,-0.019091,15000.0,12195.340,1342.995,36220.164,2,2,1
1773844574012,15,1.131312,104.185257,-0.093703,-0.032328,15000.0,11886.828,1238.802,35991.039,2,2,1
1773844574033,15,1.131312,104.063446,0.005562,-0.027284,15000.0,11745.239,1155.586,37334.160,2,2,1
1773844574034,15,1.131312,104.063446,0.022363,-0.023378,15000.0,11635.724,1143.554,38298.523,2,2,1
1773844574056,15,1.132523,104.092514,-0.045999,-0.020533,15000.0,11426.959,1110.681,37917.273,2,2,1
1773844574076,15,1.132523,104.032715,-0.006980,-0.023751,15000.0,11097.892,1109.298,36564.480,2,2,1
1773844574097,15,1.132523,104.032715,-0.004060,-0.005823,15000.0,11177.934,1130.212,37442.559,2,2,1
1773844574123,15,1.132523,104.032715,0.035830,0.000231,15000.0,11063.346,1122.799,36470.270,2,2,1
1773844574144,15,1.133025,104.079292,-0.022719,-0.008785,15000.0,11187.034,1117.124,36791.199,2,2,1
1773844574161,15,1.133025,104.049759,-0.057838,-0.011153,15000.0,11041.691,1129.858,35966.465,2,2,1
1773844574182,15,1.133025,103.974571,0.000155,-0.009726,15000.0,10672.439,1189.469,34227.805,2,2,1
1773844574208,15,1.133025,103.974571,0.003725,-0.008169,15000.0,10573.880,1199.849,33270.711,2,2,1
1773844574229,15,1.129973,103.974571,0.079404,0.000546,15000.0,10580.568,1197.684,32368.471,2,2,1
1773844574246,15,1.129973,104.077797,-0.084956,-0.011902,15000.0,10519.793,1221.953,31370.051,2,2,1
1773844574268,15,1.129973,103.967354,-0.000425,-0.000419,15000.0,10236.864,1171.551,29248.496,2,2,1
1773844574289,15,1.129973,103.967354,0.014006,0.002351,15000.0,9969.604,1247.362,27878.932,2,2,1
1773844574311,15,1.131453,103.985558,-0.020527,-0.002500,15000.0,10006.659,1238.769,26712.479,2,2,1
1773844574340,14,1.131453,103.958870,0.028848,-0.012611,15000.0,9879.406,1310.822,24994.330,3,3,2
1773844574370,14,1.131453,103.996376,0.020696,0.008520,15000.0,9860.410,1404.875,24545.215,3,3,2
1773844574372,14,1.131453,104.023285,0.002871,0.009179,15000.0,9592.262,1504.867,23580.559,3,3,2
1773844574389,14,1.131453,104.023285,-0.007204,0.004937,15000.0,9493.021,1579.009,23752.564,3,3,1
1773844574412,14,1.000000,104.023285,0.019402,0.012923,15000.0,9560.762,1556.871,23743.627,3,3,1
1773844574430,14,1.000000,104.048508,-0.007938,0.005566,15000.0,9604.473,1589.557,24124.305,3,3,1
1773844574449,14,1.000000,104.048508,-0.003997,0.000627,15000.0,9642.148,1520.138,24420.367,3,3,1
1773844574470,14,1.000000,104.048508,0.045342,0.009121,15000.0,9655.420,1551.739,24554.189,3,3,2
1773844574489,14,1.000000,104.107452,0.051811,0.020924,15000.0,9494.247,1421.490,24004.137,3,3,2
1773844574505,14,1.000000,104.174805,0.058509,0.028745,15000.0,9430.021,1133.118,24348.832,2,2,1
1773844574526,14,1.000000,104.250870,0.083719,0.047077,15000.0,9089.815,603.519,24117.568,2,2,1
1773844574548,14,1.000000,104.359703,0.098796,0.067635,15000.0,8925.948,335.928,25213.307,2,2,1
1773844574570,13,1.000000,104.488136,0.096328,0.077832,15000.0,8677.607,112.048,27003.967,2,2,1
1773844574591,13,1.000000,104.613365,0.196623,0.106795,15000.0,8608.867,796.606,27523.178,2,2,1
1773844574614,12,1.000000,104.868973,0.281442,0.151381,15000.0,19408.652,3793.132,47061.527,6,6,5
1773844574637,12,1.000000,105.234848,0.084112,0.151460,15000.0,69570.164,9679.608,147147.688,9,9,7
1773844574655,12,1.000000,105.344193,-0.000555,0.131590,15000.0,91045.820,12022.268,186139.672,9,9,4
1773844574687,11,1.000000,105.344193,-0.001884,0.111947,15000.0,81269.914,11173.885,168910.563,9,9,7
1773844574688,11,1.000000,105.344193,-0.014217,0.069779,15000.0,72408.711,10287.452,151970.953,9,9,8
1773844574704,11,1.000000,105.325714,-0.002549,0.012981,15000.0,63790.613,9484.359,135057.344,8,8,6
1773844574728,10,1.000000,105.325714,-0.003690,-0.004579,15000.0,56525.637,8658.293,120038.523,8,8,6
1773844574755,10,1.000000,105.325714,-0.002895,-0.005047,15000.0,49524.305,7640.021,106813.805,7,7,5
1773844574782,9,1.000000,105.325714,-0.011744,-0.007019,15000.0,43685.027,5729.381,96649.844,7,7,4
1773844574796,9,1.000000,105.310448,-0.006615,-0.005499,15000.0,38372.074,3967.807,85653.000,7,7,3
1773844574828,8,1.000000,105.310448,0.007560,-0.003477,15000.0,34084.688,3048.551,76277.297,7,7,5
1773844574849,8,1.000000,105.310448,0.000858,-0.002567,15000.0,30084.271,2255.764,68175.289,7,7,5
1773844574866,7,1.000000,105.310448,0.110221,0.020056,15000.0,33768.934,3394.125,77050.805,7,7,6
1773844574903,7,1.000000,105.453735,0.098796,0.042164,15000.0,88682.063,12213.158,175992.484,9,9,6
1773844574914,7,1.000000,105.582169,0.037122,0.050911,15000.0,179329.266,22401.072,318644.719,10,10,7
1773844574945,6,1.000000,105.630424,0.002535,0.049906,15000.0,212562.688,25958.748,377012.625,10,10,7
1773844574961,6,1.000000,105.630424,0.004349,0.050605,15000.0,221462.906,26770.242,394451.031,10,10,8
1773844575001,5,1.000000,105.630424,0.006044,0.029769,15000.0,246127.438,29485.824,440952.656,10,10,6
1773844575026,4,1.000000,105.630424,0.009523,0.011915,15000.0,283071.219,32898.609,511511.125,10,10,6
1773844575054,4,1.000000,105.630424,0.006221,0.005735,15000.0,317507.188,36739.930,573099.688,10,10,7
1773844575055,4,1.000000,105.630424,0.006602,0.006548,15000.0,351010.938,40102.727,638777.188,10,10,7
1773844575065,4,1.000000,105.630424,0.007820,0.007242,15000.0,384147.969,43737.422,700585.563,10,10,8
1773844575083,3,1.000000,105.630424,0.000534,0.006140,15000.0,393512.781,44707.848,717838.063,10,10,8
1773844575108,3,1.000000,105.630424,0.009492,0.006134,15000.0,416758.719,47141.168,763991.063,10,10,6
1773844575125,3,1.000000,105.630424,0.004697,0.005829,15000.0,445700.563,50049.250,821435.750,10,10,7
1773844575139,3,1.000000,105.630424,0.000153,0.004539,15000.0,460206.500,51751.805,857629.000,10,10,6
1773844575155,3,1.000000,105.630424,0.005301,0.004035,15000.0,433081.875,48827.582,820580.688,10,10,4
1773844575165,3,1.000000,105.630424,-0.001416,0.003645,15000.0,410874.594,46742.023,781238.125,10,10,7
1773844575184,3,1.000000,105.630424,0.005788,0.002905,15000.0,431283.000,49113.527,823902.125,10,10,9
1773844575202,3,1.000000,105.630424,0.006967,0.003359,15000.0,463788.438,53312.430,890854.313,10,10,6
1773844575219,3,1.000000,105.630424,0.005609,0.004450,15000.0,538404.375,61093.105,1035561.313,10,10,8
1773844575235,3,1.000000,105.630424,0.004288,0.004247,15000.0,628572.688,70621.828,1197629.375,10,10,8
1773844575254,3,1.000000,105.630424,0.001205,0.004771,15000.0,708227.500,78812.766,1343404.500,10,10,6
1773844575274,3,1.000000,105.630424,0.002770,0.004168,15000.0,779845.438,85965.492,1471781.750,10,10,8
1773844575295,3,1.000000,105.630424,0.000024,0.002779,15000.0,840321.500,92672.906,1581665.750,10,10,9
1773844575317,3,1.000000,105.630424,0.000602,0.001778,15000.0,892181.438,97766.953,1677567.125,10,10,7
1773844575318,3,1.000000,105.630424,0.001079,0.001136,15000.0,913189.563,100202.719,1718708.750,10,10,5
1773844575339,3,1.000000,105.630424,0.000720,0.001039,15000.0,904057.500,98862.875,1699742.500,10,10,7
1773844575357,3,1.000000,105.630424,0.003908,0.001267,15000.0,928590.688,101303.594,1738006.250,10,10,7
1773844575381,3,1.000000,105.630424,0.000115,0.001285,15000.0,996865.375,108644.430,1869481.500,10,10,7
1773844575403,3,1.000000,105.630424,0.001189,0.001402,15000.0,1046316.875,114279.547,1958624.375,10,10,7
1773844575424,3,1.000000,105.630424,0.000284,0.001243,15000.0,1044792.063,114311.922,1956829.375,10,10,8
1773844575445,3,1.000000,105.630424,-0.000459,0.001007,15000.0,1039855.813,113841.500,1946230.875,10,10,7
1773844575465,3,1.000000,105.630424,0.000927,0.000411,15000.0,1035116.438,112921.805,1935955.375,10,10,6
1773844575487,3,1.000000,105.630424,0.000896,0.000567,15000.0,1030102.188,112912.906,1928632.375,10,10,7
1773844575509,3,1.000000,105.630424,-0.000545,0.000221,15000.0,1024905.250,112471.477,1919940.500,10,10,8
1773844575530,3,1.000000,105.630424,-0.000637,0.000036,15000.0,1021063.750,111456.836,1911362.125,10,10,9
1773844575548,3,1.000000,105.630424,0.000822,0.000293,15000.0,1015336.875,110969.031,1897149.625,10,10,7
1773844575569,3,1.000000,105.630424,0.000506,0.000208,15000.0,1010888.188,110629.078,1890133.375,10,10,7
1773844575595,3,1.000000,105.630424,0.000863,0.000202,15000.0,1005925.313,109778.477,1878508.000,10,10,5
1773844575613,3,1.000000,105.630424,0.000088,0.000328,15000.0,1002030.500,109811.695,1874178.875,10,10,6
1773844575635,3,1.000000,105.630424,0.000003,0.000456,15000.0,998145.625,109275.719,1866433.375,10,10,8
1773844575636,3,1.000000,105.630424,0.000568,0.000406,15000.0,993483.063,109091.633,1856837.750,10,10,7
1773844575656,3,1.000000,105.630424,0.000496,0.000404,15000.0,989653.563,108573.859,1850900.000,10,10,6
1773844575677,3,1.000000,105.630424,-0.000141,0.000203,15000.0,986619.625,108046.195,1844221.125,10,10,6
1773844575698,3,1.000000,105.630424,-0.000264,0.000132,15000.0,984546.313,107681.758,1840054.125,10,10,7
1773844575724,3,1.000000,105.630424,0.002002,0.000532,15000.0,982067.125,107633.602,1833681.875,10,10,9
1773844575740,3,1.000000,105.630424,0.001763,0.000771,15000.0,979483.313,107265.336,1829121.750,10,10,6
1773844575767,3,1.000000,105.630424,0.001241,0.000920,15000.0,977996.563,107223.398,1824836.375,10,10,6
1773844575783,3,1.000000,105.630424,-0.001925,0.000563,15000.0,974939.813,106929.953,1820519.500,10,10,6
1773844575804,3,1.000000,105.630424,0.000739,0.000764,15000.0,973399.750,106688.820,1817296.125,10,10,5
1773844575825,3,1.000000,105.630424,0.001528,0.000669,15000.0,973015.000,106372.023,1817379.625,10,10,8
1773844575848,3,1.000000,105.630424,-0.000072,0.000302,15000.0,970849.813,106582.289,1812383.250,10,10,6
1773844575871,3,1.000000,105.630424,-0.001616,-0.000269,15000.0,971262.375,106480.344,1811031.500,10,10,7
1773844575891,3,1.000000,105.630424,0.001572,0.000430,15000.0,969861.438,105995.164,1808355.375,10,10,8
1773844575911,3,1.000000,105.630424,-0.002466,-0.000211,15000.0,968904.563,106403.047,1806852.000,10,10,7
1773844575934,3,1.094054,105.630424,0.000158,-0.000485,15000.0,967376.000,106302.141,1803069.500,10,10,7
1773844575957,3,1.094054,105.630424,-0.001499,-0.000770,15000.0,966572.750,106278.828,1796692.375,10,10,7
1773844575958,3,1.094054,105.630424,0.001496,-0.000148,15000.0,966333.063,105979.336,1796132.375,10,10,7
1773844575979,3,1.094054,105.630424,-0.001472,-0.000756,15000.0,966256.750,105866.703,1798573.500,10,10,6
1773844576001,3,1.094054,105.630424,0.000597,-0.000144,15000.0,964713.313,106091.969,1800066.500,10,10,6
1773844576023,3,1.173847,105.630424,-0.000668,-0.000309,15000.0,963763.063,105822.758,1794713.500,10,10,6
1773844576044,3,1.173847,105.630424,0.000378,0.000066,15000.0,962878.375,105940.336,1794070.375,10,10,6
1773844576061,3,1.173847,105.630424,0.002884,0.000344,15000.0,962497.625,105673.898,1791970.625,10,10,6
1773844576085,3,1.173847,105.630424,-0.001555,0.000327,15000.0,962104.188,105636.453,1791547.875,10,10,6
1773844576106,3,1.237163,105.630424,0.000210,0.000250,15000.0,961667.250,105593.953,1796076.875,10,10,7
1773844576127,3,1.237163,105.630424,0.001173,0.000618,15000.0,961140.688,105782.914,1797638.000,10,10,6
1773844576148,3,1.237163,105.630424,0.002255,0.000993,15000.0,960695.625,105701.953,1790515.875,10,10,6
1773844576167,3,1.237163,105.630424,-0.000254,0.000366,15000.0,960439.063,105562.734,1792976.375,10,10,7
1773844576194,3,1.292495,105.630424,0.002051,0.001087,15000.0,959240.688,105432.320,1789293.125,10,10,6
1773844576230,3,1.292495,105.630424,0.000332,0.001111,15000.0,959085.688,105536.203,1789193.625,10,10,8
1773844576246,3,1.292495,105.630424,0.000504,0.000977,15000.0,958122.875,105165.984,1784299.875,10,10,7
1773844576262,3,1.292495,105.630424,-0.000027,0.000521,15000.0,958111.063,105216.609,1792167.250,10,10,7
1773844576280,3,1.342525,105.630424,-0.000146,0.000543,15000.0,957382.313,105503.016,1785648.250,10,10,7
1773844576281,3,1.342525,105.630424,0.001535,0.000439,15000.0,956669.000,104962.047,1786893.250,10,10,8
1773844576299,3,1.342525,105.630424,-0.000431,0.000287,15000.0,955663.313,104517.961,1784350.750,10,10,8
1773844576321,3,1.342525,105.630424,0.000338,0.000254,15000.0,956077.563,104844.250,1787260.625,10,10,6
1773844576341,3,1.342525,105.630424,0.000521,0.000363,15000.0,955529.625,105114.969,1783710.375,10,10,7
1773844576362,3,1.386369,105.630424,-0.000757,0.000241,15000.0,955158.813,104745.953,1780444.500,10,10,6
1773844576385,3,1.386369,105.630424,0.001034,0.000141,15000.0,953826.438,104277.422,1783663.750,10,10,5
1773844576406,3,1.386369,105.630424,-0.000189,0.000189,15000.0,954815.250,105058.297,1780784.875,10,10,8
1773844576426,3,1.386369,105.630424,-0.001050,-0.000088,15000.0,955321.625,104494.797,1780214.750,10,10,8
1773844576448,3,1.422701,105.630424,0.000784,-0.000036,15000.0,954415.875,104602.141,1778930.500,10,10,8
1773844576469,3,1.422701,105.630424,0.001037,0.000323,15000.0,953712.500,104539.539,1780564.750,10,10,7
1773844576489,3,1.422701,105.630424,-0.000120,0.000092,15000.0,954244.625,104530.406,1780009.875,10,10,6
1773844576511,3,1.422701,105.630424,-0.000622,0.000006,15000.0,954585.625,104897.961,1780136.500,10,10,5
1773844576534,3,1.452070,105.630424,0.001815,0.000579,15000.0,954053.750,104559.469,1778400.500,10,10,7
1773844576550,3,1.452070,105.630424,0.001492,0.000720,15000.0,953768.438,104511.789,1779682.250,10,10,7
1773844576577,3,1.452070,105.630424,0.000921,0.000697,15000.0,952622.313,104423.523,1771717.375,10,10,7
1773844576598,3,1.452070,105.630424,0.001345,0.000990,15000.0,953820.875,104549.016,1773232.375,10,10,8
1773844576599,3,1.452070,105.630424,0.001004,0.001316,15000.0,952829.625,104107.359,1776449.875,10,10,7
1773844576617,3,1.476269,105.630424,-0.002042,0.000544,15000.0,953869.563,104422.555,1774273.250,10,10,6
1773844576639,3,1.476269,105.630424,-0.000707,0.000104,15000.0,952645.938,104644.641,1774078.125,10,10,7
1773844576660,3,1.476269,105.630424,0.000079,-0.000064,15000.0,951538.813,104437.430,1773323.500,10,10,6
1773844576681,3,1.476269,105.630424,-0.000451,-0.000423,15000.0,951501.188,104504.250,1773312.250,10,10,6
1773844576703,3,1.497126,105.630424,0.000458,-0.000532,15000.0,952350.125,104168.836,1776748.500,10,10,7
1773844576723,3,1.497126,105.630424,0.000784,0.000033,15000.0,952509.938,104382.844,1773304.875,10,10,5
1773844576745,3,1.497126,105.630424,0.002342,0.000642,15000.0,951505.063,104103.078,1771648.250,10,10,7
1773844576769,3,1.497126,105.630424,-0.000166,0.000593,15000.0,951801.438,104220.570,1772691.125,10,10,7
1773844576785,3,1.503783,105.630424,0.002000,0.001084,15000.0,953644.813,104559.461,1775230.125,10,10,7
1773844576811,3,1.503783,105.630424,0.001489,0.001290,15000.0,965365.188,105749.641,1800816.375,10,10,7
1773844576832,3,1.503783,105.630424,0.000603,0.001254,15000.0,967075.625,105861.078,1803645.625,10,10,6
1773844576853,3,1.503783,105.630424,0.001079,0.001001,15000.0,968462.125,105979.828,1806850.375,10,10,5
1773844576874,3,1.496778,105.630424,-0.000677,0.000899,15000.0,966792.563,106043.531,1803089.250,10,10,7
1773844576895,3,1.496778,105.630424,-0.001164,0.000266,15000.0,966639.063,105998.953,1803015.750,10,10,7
1773844576916,3,1.496778,105.630424,0.000731,0.000114,15000.0,966812.313,105449.430,1799068.875,10,10,6
1773844576917,3,1.496778,105.630424,0.001272,0.000248,15000.0,967028.375,105472.953,1799502.375,10,10,7
1773844576939,3,1.496778,105.630424,0.000778,0.000188,15000.0,967089.063,105784.320,1803170.500,10,10,6
1773844576959,3,1.492403,105.630424,0.000010,0.000325,15000.0,966598.000,105256.695,1802112.125,10,10,6
1773844576980,3,1.492403,105.630424,0.001068,0.000772,15000.0,966403.563,105607.453,1801177.250,10,10,6
1773844577002,3,1.492403,105.630424,-0.000210,0.000584,15000.0,966805.188,105992.828,1799081.625,10,10,8
1773844577022,3,1.492403,105.630424,0.000583,0.000446,15000.0,966799.375,105685.984,1800107.750,10,10,9
1773844577044,3,1.489748,105.630424,0.001018,0.000494,15000.0,966140.438,105589.633,1798354.625,10,10,7
1773844577066,3,1.489748,105.630424,-0.000063,0.000479,15000.0,966112.625,105651.227,1797816.375,10,10,6
1773844577087,3,1.489748,105.630424,-0.000382,0.000189,15000.0,966237.000,105601.805,1797760.125,10,10,7
1773844577108,3,1.489748,105.630424,0.003492,0.000929,15000.0,965647.375,105919.445,1798053.500,10,10,6
1773844577129,3,1.488829,105.630424,-0.000703,0.000672,15000.0,965407.813,106019.875,1799397.750,10,10,8
1773844577150,3,1.488829,105.630424,-0.000558,0.000357,15000.0,965071.250,105741.742,1795203.750,10,10,7
1773844577171,3,1.488829,105.630424,0.000217,0.000413,15000.0,966885.625,105848.789,1798289.625,10,10,8
1773844577192,3,1.488829,105.630424,0.001216,0.000733,15000.0,966522.688,105925.734,1797391.750,10,10,7
1773844577214,3,1.487718,105.630424,0.001092,0.000253,15000.0,965870.563,105768.789,1793837.750,10,10,6
1773844577235,3,1.487718,105.630424,0.001302,0.000654,15000.0,965504.625,105753.930,1796612.250,10,10,7
1773844577236,3,1.487718,105.630424,-0.000265,0.000712,15000.0,964622.813,105572.086,1794891.375,10,10,6
1773844577256,3,1.487718,105.630424,0.000032,0.000675,15000.0,966138.563,105825.602,1794764.375,10,10,6
1773844577277,3,1.487718,105.630424,0.001925,0.000817,15000.0,964307.563,105729.734,1793411.750,10,10,8
1773844577300,3,1.488389,105.630424,-0.000851,0.000429,15000.0,964467.438,105413.828,1796230.625,10,10,6
1773844577321,3,1.488389,105.630424,0.001389,0.000446,15000.0,964845.563,105696.289,1793107.750,10,10,9
1773844577341,3,1.488389,105.630424,-0.000149,0.000469,15000.0,965813.938,105344.750,1795287.125,10,10,7
1773844577362,3,1.488389,105.630424,0.000102,0.000483,15000.0,964881.813,105697.016,1795855.375,10,10,7
1773844577385,3,1.484770,105.630424,-0.000516,-0.000005,15000.0,965414.688,105648.148,1793052.625,10,10,8
1773844577406,3,1.484770,105.630424,0.000627,0.000291,15000.0,965848.188,105606.461,1799258.125,10,10,8
1773844577428,3,1.484770,105.630424,0.001009,0.000215,15000.0,964047.250,106052.000,1794114.250,10,10,8
1773844577450,3,1.484770,105.630424,0.001543,0.000553,15000.0,964253.938,105531.023,1794835.750,10,10,7
1773844577471,3,1.483906,105.630424,0.000580,0.000649,15000.0,965204.313,105741.781,1792244.625,10,10,7
1773844577491,3,1.483906,105.630424,0.001196,0.000991,15000.0,964706.375,105978.281,1795126.875,10,10,6
1773844577511,3,1.483906,105.630424,-0.000356,0.000794,15000.0,963909.500,105418.555,1798061.375,10,10,7
1773844577534,3,1.483906,105.630424,-0.001203,0.000352,15000.0,952909.500,104168.000,1777755.500,10,10,6
1773844577555,3,1.505174,105.630424,0.001164,0.000276,15000.0,949265.563,103758.672,1768183.750,10,10,8
1773844577556,3,1.505174,105.630424,0.000054,0.000171,15000.0,949025.438,103448.391,1769376.375,10,10,7
1773844577577,3,1.505174,105.630424,-0.000149,-0.000098,15000.0,950245.750,104053.820,1773960.625,10,10,8
1773844577600,3,1.505174,105.630424,0.000227,0.000019,15000.0,949411.625,103741.477,1768536.125,10,10,7
1773844577621,3,1.505174,105.630424,0.001434,0.000546,15000.0,949389.813,103357.609,1771691.625,10,10,9
1773844577656,2,1.000000,105.630424,0.000179,0.000349,15000.0,948399.438,103746.914,1770477.125,10,10,8
1773844577674,2,1.000000,105.630424,0.002579,0.000854,15000.0,948766.500,103654.305,1767572.250,10,10,8
1773844577694,2,1.000000,105.630424,-0.000535,0.000777,15000.0,948748.813,103631.727,1770667.750,10,10,7
1773844577716,2,1.000000,105.630424,0.001289,0.000989,15000.0,948330.625,103872.531,1767762.125,10,10,5
1773844577734,2,1.000000,105.630424,-0.000277,0.000647,15000.0,949116.313,103394.492,1765109.500,10,10,7
1773844577750,2,1.000000,105.630424,0.001605,0.000932,15000.0,948462.250,103485.719,1768622.875,10,10,6
1773844577771,2,1.000000,105.630424,0.000451,0.000506,15000.0,946853.250,103508.219,1763661.625,10,10,7
1773844577792,2,1.000000,105.630424,-0.000264,0.000561,15000.0,946920.250,103516.727,1763625.375,10,10,6
1773844577816,2,1.000000,105.630424,0.000392,0.000381,15000.0,947103.063,103630.258,1761228.125,10,10,7
1773844577831,2,1.000000,105.630424,0.000969,0.000631,15000.0,947595.188,103386.406,1761154.500,10,10,6
1773844577853,2,1.000000,105.630424,0.000661,0.000442,15000.0,947825.000,103618.766,1764072.250,10,10,4
1773844577878,2,1.000000,105.630424,0.000161,0.000384,15000.0,948237.438,104040.445,1764334.500,10,10,7
1773844577879,2,1.000000,105.630424,0.003259,0.001089,15000.0,981668.063,106987.508,1826973.625,10,10,7
1773844577897,2,1.000000,105.630424,0.001387,0.001287,15000.0,1038294.813,113154.430,1937710.125,10,10,7
1773844577920,2,1.000000,105.630424,0.000346,0.001163,15000.0,1070372.625,117114.195,1994728.375,10,10,7
1773844577941,2,1.000000,105.630424,0.001597,0.001350,15000.0,1071943.000,117327.695,2001449.125,10,10,8
1773844577963,2,1.000000,105.630424,0.001452,0.001608,15000.0,1071549.375,116806.906,2002508.250,10,10,5
1773844577982,2,1.000000,105.630424,-0.001089,0.000739,15000.0,1071523.875,116841.953,2000297.750,10,10,6
1773844578003,2,1.000000,105.630424,-0.001462,0.000169,15000.0,1071015.500,117191.789,2000037.625,10,10,7
1773844578024,2,1.000000,105.630424,-0.000373,0.000025,15000.0,1071433.500,116879.305,1999670.625,10,10,6
1773844578048,2,1.000000,105.630424,-0.000653,-0.000425,15000.0,1071003.000,117273.297,1998013.625,10,10,7
1773844578070,2,1.000000,105.630424,0.000275,-0.000661,15000.0,1071052.250,117381.695,1995713.125,10,10,6
1773844578086,2,1.000000,105.630424,-0.000241,-0.000491,15000.0,1069313.000,117058.797,1997623.750,10,10,7
1773844578110,2,1.000000,105.630424,0.000238,-0.000151,15000.0,1069883.500,117079.336,1994868.000,10,10,5
1773844578134,2,1.000000,105.630424,0.000487,0.000021,15000.0,1069856.000,116546.273,1996087.500,10,10,8
1773844578155,2,1.000000,105.630424,-0.001052,-0.000059,15000.0,1069590.750,116990.406,1994960.375,10,10,9
1773844578174,2,1.000000,105.630424,0.000153,-0.000083,15000.0,1068077.750,116619.250,1993405.250,10,10,6
1773844578198,2,1.000000,105.630424,-0.000718,-0.000178,15000.0,1068725.125,116527.047,1999396.375,10,10,8
1773844578199,2,1.000000,105.630424,0.000022,-0.000222,15000.0,1069477.250,116438.625,1993753.625,10,10,8
1773844578215,2,1.000000,105.630424,-0.000745,-0.000468,15000.0,1069267.125,116607.047,1994516.250,10,10,6
1773844578238,2,1.000000,105.630424,-0.001479,-0.000554,15000.0,1068498.250,116692.297,1995234.500,10,10,6
1773844578259,2,1.000000,105.630424,0.000766,-0.000431,15000.0,1067272.375,116728.797,1993138.250,10,10,8
1773844578281,2,1.000000,105.630424,-0.000141,-0.000316,15000.0,1068532.125,116389.297,1996227.750,10,10,6
1773844578304,2,1.000000,105.630424,0.001412,-0.000038,15000.0,1067049.500,116506.234,1989742.375,10,10,8
1773844578325,2,1.000000,105.630424,0.001309,0.000373,15000.0,1066706.625,116587.086,1992445.125,10,10,7
1773844578343,2,1.000000,105.630424,0.000735,0.000816,15000.0,1067629.375,116439.734,1992959.125,10,10,7
1773844578365,2,1.000000,105.630424,-0.000486,0.000566,15000.0,1067017.375,116449.445,1989059.250,10,10,7
1773844578386,2,1.000000,105.630424,-0.001137,0.000366,15000.0,1066813.750,116647.727,1992211.375,10,10,6
1773844578412,2,1.000000,105.630424,-0.000358,0.000012,15000.0,1066522.625,116318.609,1990108.125,10,10,6
1773844578429,2,1.000000,105.630424,-0.001147,-0.000479,15000.0,1065986.125,116701.828,1990598.000,10,10,6
1773844578451,2,1.000000,105.630424,-0.000227,-0.000671,15000.0,1066640.875,115988.789,1994083.625,10,10,5
1773844578471,2,1.000000,105.630424,-0.000368,-0.000648,15000.0,1066907.000,116475.984,1991810.125,10,10,7
1773844578496,2,1.071714,105.630424,-0.000655,-0.000551,15000.0,1065833.375,116545.789,1990190.375,10,10,8
1773844578517,2,1.071714,105.630424,0.001419,-0.000196,15000.0,1065688.750,116704.336,1988983.750,10,10,4
1773844578518,2,1.071714,105.630424,-0.001364,-0.000239,15000.0,1066347.750,116347.398,1990572.500,10,10,7
1773844578539,2,1.071714,105.630424,0.001141,0.000035,15000.0,1066078.875,116392.945,1985209.625,10,10,8
1773844578560,2,1.071714,105.630424,-0.001057,-0.000103,15000.0,1065186.375,116308.266,1987261.250,10,10,7
1773844578579,2,1.130370,105.630424,0.000156,0.000059,15000.0,1065823.375,116538.547,1987351.375,10,10,6
1773844578601,2,1.130370,105.630424,0.001719,0.000119,15000.0,1064757.000,116135.406,1985332.250,10,10,7
1773844578621,2,1.130370,105.630424,-0.000390,0.000314,15000.0,1065732.500,116470.969,1991814.500,10,10,7
1773844578643,2,1.130370,105.630424,0.000852,0.000256,15000.0,1065072.750,116493.883,1986076.000,10,10,5
1773844578665,2,1.174134,105.630424,-0.001238,0.000220,15000.0,1065191.500,116380.242,1990183.750,10,10,8
